time                          x                             y                             z                             
3.828125000000012e-01         2.439424280271438e+01         8.097032685831564e+00         1.942511657835683e+01         
3.843750000000012e-01         2.442750341977042e+01         8.118757011033422e+00         1.942037422183210e+01         
3.859375000000013e-01         2.446085869870376e+01         8.140355544754332e+00         1.941561215554034e+01         
3.875000000000013e-01         2.449430818366678e+01         8.161827947426000e+00         1.941083037892177e+01         
3.890625000000013e-01         2.452785141758151e+01         8.183173881120060e+00         1.940602889145402e+01         
3.906250000000013e-01         2.456148794214549e+01         8.204393009552465e+00         1.940120769265225e+01         
3.921875000000014e-01         2.459521729783779e+01         8.225484998087838e+00         1.939636678206904e+01         
3.937500000000014e-01         2.462903902392497e+01         8.246449513743814e+00         1.939150615929447e+01         
3.953125000000014e-01         2.466295265846703e+01         8.267286225195358e+00         1.938662582395607e+01         
3.968750000000014e-01         2.469695773832345e+01         8.287994802779057e+00         1.938172577571885e+01         
3.984375000000014e-01         2.473105379915921e+01         8.308574918497403e+00         1.937680601428528e+01         
4.000000000000015e-01         2.476524037545081e+01         8.329026246023037e+00         1.937186653939532e+01         
4.015625000000015e-01         2.479951700049229e+01         8.349348460702990e+00         1.936690735082636e+01         
4.031250000000015e-01         2.483388320640137e+01         8.369541239562881e+00         1.936192844839328e+01         
4.046875000000015e-01         2.486833852412546e+01         8.389604261311122e+00         1.935692983194842e+01         
4.062500000000016e-01         2.490288248344776e+01         8.409537206343071e+00         1.935191150138158e+01         
4.078125000000016e-01         2.493751461299341e+01         8.429339756745186e+00         1.934687345662000e+01         
4.093750000000016e-01         2.497223444023557e+01         8.449011596299147e+00         1.934181569762839e+01         
4.109375000000016e-01         2.500704149150158e+01         8.468552410485957e+00         1.933673822440890e+01         
4.125000000000016e-01         2.504193529197909e+01         8.487961886490023e+00         1.933164103700114e+01         
4.140625000000017e-01         2.507691536572226e+01         8.507239713203216e+00         1.932652413548215e+01         
4.156250000000017e-01         2.511198123565791e+01         8.526385581228904e+00         1.932138751996638e+01         
4.171875000000017e-01         2.514713242359173e+01         8.545399182885973e+00         1.931623119060576e+01         
4.187500000000017e-01         2.518236845021447e+01         8.564280212212811e+00         1.931105514758961e+01         
4.203125000000018e-01         2.521768883510819e+01         8.583028364971286e+00         1.930585939114467e+01         
4.218750000000018e-01         2.525309309675249e+01         8.601643338650691e+00         1.930064392153511e+01         
4.234375000000018e-01         2.528858075253074e+01         8.620124832471671e+00         1.929540873906248e+01         
4.250000000000018e-01         2.532415131873637e+01         8.638472547390126e+00         1.929015384406576e+01         
4.265625000000018e-01         2.535980431057912e+01         8.656686186101096e+00         1.928487923692128e+01         
4.281250000000019e-01         2.539553924219138e+01         8.674765453042614e+00         1.927958491804280e+01         
4.296875000000019e-01         2.543135562663444e+01         8.692710054399551e+00         1.927427088788141e+01         
4.312500000000019e-01         2.546725297590485e+01         8.710519698107428e+00         1.926893714692560e+01         
4.328125000000019e-01         2.550323080094074e+01         8.728194093856201e+00         1.926358369570119e+01         
4.343750000000020e-01         2.553928861162816e+01         8.745732953094041e+00         1.925821053477137e+01         
4.359375000000020e-01         2.557542591680744e+01         8.763135989031076e+00         1.925281766473666e+01         
4.375000000000020e-01         2.561164222427958e+01         8.780402916643116e+00         1.924740508623490e+01         
4.390625000000020e-01         2.564793704081261e+01         8.797533452675353e+00         1.924197279994126e+01         
4.406250000000020e-01         2.568430987214802e+01         8.814527315646044e+00         1.923652080656821e+01         
4.421875000000021e-01         2.572076022300714e+01         8.831384225850165e+00         1.923104910686553e+01         
4.437500000000021e-01         2.575728759709758e+01         8.848103905363043e+00         1.922555770162027e+01         
4.453125000000021e-01         2.579389149711968e+01         8.864686078043968e+00         1.922004659165678e+01         
4.468750000000021e-01         2.583057142477294e+01         8.881130469539782e+00         1.921451577783663e+01         
4.484375000000022e-01         2.586732688076249e+01         8.897436807288441e+00         1.920896526105868e+01         
4.500000000000022e-01         2.590415736480558e+01         8.913604820522560e+00         1.920339504225901e+01         
4.515625000000022e-01         2.594106237563803e+01         8.929634240272925e+00         1.919780512241093e+01         
4.531250000000022e-01         2.597804141102078e+01         8.945524799372000e+00         1.919219550252497e+01         
4.546875000000022e-01         2.601509396774637e+01         8.961276232457390e+00         1.918656618364885e+01         
4.562500000000023e-01         2.605221954164548e+01         8.976888275975289e+00         1.918091716686748e+01         
4.578125000000023e-01         2.608941762759345e+01         8.992360668183917e+00         1.917524845330293e+01         
4.593750000000023e-01         2.612668771951685e+01         9.007693149156909e+00         1.916956004411445e+01         
4.609375000000023e-01         2.616402931040004e+01         9.022885460786704e+00         1.916385194049843e+01         
4.625000000000024e-01         2.620144189229173e+01         9.037937346787897e+00         1.915812414368836e+01         
4.640625000000024e-01         2.623892495631155e+01         9.052848552700574e+00         1.915237665495489e+01         
